medium_id	original	mapped	value	concentration	unit	mmol_l	optional	source	base_compound	base_formula	water_molecules	hydrate_formula	base_chebi_id	base_chebi_label	base_chebi_formula	base_molecular_weight	water_molecular_weight	hydrated_molecular_weight	hydration_confidence	hydration_parsing_method	corrected_mmol_l	base_compound_for_mapping	hydration_state
dsmz_678	Trypticase peptone		2.0		g/L			json	Trypticase peptone	Trypticasepeptone	0	Trypticasepeptone				100.0	0.0	100.0	high	no_hydration	20.0	Trypticase peptone	anhydrous
dsmz_678	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	20.0	Yeast extract	anhydrous
dsmz_678	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json	Sodium resazurin	Sodiumresazurin	0	Sodiumresazurin				100.0	0.0	100.0	high	no_hydration	5.0	Sodium resazurin	anhydrous
dsmz_678	NaHCO3	CHEBI:32139	8.4		g/L			json	NaHCO3	NaHCO3	0	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHNaO3	100.0	0.0	100.0	high	no_hydration	84.0	NaHCO3	anhydrous
dsmz_678	Na2S 9-hydrate	CHEBI:75769	3.0		g/L			json	Na2S	Na2S	9	Na2S.9H2O	CHEBI:75769	sodium sulfide	Na2S	78.05	162.135	240.185	high	direct_parse	30.0	Na2S 9-hydrate	anhydrous
dsmz_678	Nitrilotriacetic acid	CHEBI:44557						json	Nitrilotriacetic acid	Nitrilotriaceticacid	0	Nitrilotriaceticacid	CHEBI:44557	nitrilotriacetic acid	C6H9NO6	100.0	0.0	100.0	high	no_hydration		Nitrilotriacetic acid	anhydrous
dsmz_678	MgSO4 7-hydrate	CHEBI:32599						json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse		MgSO4 7-hydrate	anhydrous
dsmz_678	MnSO4 x H2O	CHEBI:75211						json	MnSO4	MnSO4	1	MnSO4.1H2O	CHEBI:75211	manganese(2+) sulfate	MnO4S	151.0	18.015	169.015	high	direct_parse		MnSO4	hydrated
dsmz_678	NaCl	CHEBI:26710						json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration		NaCl	anhydrous
dsmz_678	FeSO4 7-hydrate	CHEBI:75832						json	FeSO4	FeSO4	7	FeSO4.7H2O	CHEBI:75832	iron(2+) sulfate	FeO4S	151.91	126.105	278.015	high	direct_parse		FeSO4 7-hydrate	anhydrous
dsmz_678	CoSO4 7-hydrate	CHEBI:53470						json	CoSO4	CoSO4	7	CoSO4.7H2O	CHEBI:53470	cobalt(2+) sulfate	CoO4S	154.99	126.105	281.095	high	direct_parse		CoSO4 7-hydrate	anhydrous
dsmz_678	ZnSO4 7-hydrate	CHEBI:35176						json	ZnSO4	ZnSO4	7	ZnSO4.7H2O	CHEBI:35176	zinc sulfate	O4SZn	161.47	126.105	287.575	high	direct_parse		ZnSO4 7-hydrate	anhydrous
dsmz_678	CuSO4 5-hydrate	CHEBI:23414						json	CuSO4	CuSO4	5	CuSO4.5H2O	CHEBI:23414	copper(2+) sulfate	CuO4S	159.61	90.075	249.685	high	direct_parse		CuSO4 5-hydrate	anhydrous
dsmz_678	H3BO3	CHEBI:33118						json	H3BO3	H3BO3	0	H3BO3	CHEBI:33118	boric acid	BH3O3	100.0	0.0	100.0	high	no_hydration		H3BO3	anhydrous
dsmz_678	Na2MoO4 2-hydrate	CHEBI:75215						json	Na2MoO4	Na2MoO4	2	Na2MoO4.2H2O	CHEBI:75215	sodium molybdate	MoNa2O4	205.92	36.03	241.95	high	direct_parse		Na2MoO4 2-hydrate	anhydrous
dsmz_678	NiCl2 6-hydrate	CHEBI:34887						json	NiCl2	NiCl2	6	NiCl2.6H2O	CHEBI:34887	nickel(2+) chloride	Cl2Ni	129.6	108.09	237.69	high	direct_parse		NiCl2 6-hydrate	anhydrous
dsmz_678	Na2SeO3 5-hydrate	CHEBI:48843						json	Na2SeO3	Na2SeO3	5	Na2SeO3.5H2O	CHEBI:48843	sodium selenite	Na2O3Se	172.94	90.075	263.015	high	direct_parse		Na2SeO3 5-hydrate	anhydrous
dsmz_678	Na2WO4 2-hydrate	CHEBI:77885						json	Na2WO4	Na2WO4	2	Na2WO4.2H2O	CHEBI:77885	sodium tungstate	Na2O4W	293.82	36.03	329.85	high	direct_parse		Na2WO4 2-hydrate	anhydrous
ccap_E27	through		4.0		mM			json	through	through	0	through				100.0	0.0	100.0	high	no_hydration	40.0	through	anhydrous
ccap_E27	KNO3	CHEBI:29795						json	KNO3	KNO3	0	KNO3	CHEBI:29795			100.0	0.0	100.0	high	no_hydration		KNO3	anhydrous
ccap_E27	K2HPO4	CHEBI:131527						json	K2HPO4	K2HPO4	0	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HK2O4P	100.0	0.0	100.0	high	no_hydration		K2HPO4	anhydrous
ccap_E27	MgSO4.7H20	CHEBI:31795						json	MgSO4.7H20	MgSO4.7H20	0	MgSO4.7H20	CHEBI:31795			100.0	0.0	100.0	high	no_hydration		MgSO4.7H20	anhydrous
ccap_E27	Glucose	CHEBI:42758						json	Glucose	Glucose	0	Glucose	CHEBI:42758	D-glucose	C6H12O6	100.0	0.0	100.0	high	no_hydration		Glucose	anhydrous
ccap_E27	*Tryptone							json	*Tryptone	·Tryptone	0	.Tryptone				100.0	0.0	100.0	high	no_hydration		*Tryptone	anhydrous
ccap_E27	Thiamine HCl	CHEBI:49105						json	Thiamine HCl	ThiamineHCl	0	ThiamineHCl	CHEBI:49105	thiamine hydrochloride	C12H18Cl2N4OS	100.0	0.0	100.0	high	no_hydration		Thiamine HCl	anhydrous
dsmz_1100	Na2SO4	CHEBI:32149	3.0		g/L			json	Na2SO4	Na2SO4	0	Na2SO4	CHEBI:32149			142.04	0.0	142.04	high	no_hydration	21.120811	Na2SO4	anhydrous
dsmz_1100	KH2PO4	CHEBI:63036	0.2		g/L			json	KH2PO4	KH2PO4	0	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	H2KO4P	136.09	0.0	136.09	high	no_hydration	1.469616	KH2PO4	anhydrous
dsmz_1100	NH4Cl	CHEBI:31206	0.3		g/L			json	NH4Cl	NH4Cl	0	NH4Cl	CHEBI:31206	ammonium chloride	ClH4N	53.49	0.0	53.49	high	no_hydration	5.608525	NH4Cl	anhydrous
dsmz_1100	NaCl	CHEBI:26710	7.0		g/L			json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration	119.780972	NaCl	anhydrous
dsmz_1100	Selenite-tungstate solution	ingredient:88	1.0		ml/L			json	Selenite-tungstate solution	Selenite-tungstatesolution	0	Selenite-tungstatesolution				100.0	0.0	100.0	high	no_hydration	10.0	Selenite-tungstate solution	anhydrous
dsmz_1100	MgCl2 6-hydrate	CHEBI:6636	1.0		ml/L			json	MgCl2	MgCl2	6	MgCl2.6H2O	CHEBI:6636	magnesium chloride	Cl2Mg	95.21	108.09	203.3	high	direct_parse	10.0	MgCl2 6-hydrate	anhydrous
dsmz_1100	KCl	CHEBI:32588	3.1		g/L			json	KCl	KCl	0	KCl	CHEBI:32588	potassium chloride	ClK	74.55	0.0	74.55	high	no_hydration	41.58283	KCl	anhydrous
dsmz_1100	CaCl2 2-hydrate	CHEBI:3312	0.5		g/L			json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse	5.0	CaCl2 2-hydrate	anhydrous
dsmz_1100	Yeast extract	CAS-RN:8013-01-2	0.15		ml/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	1.5	Yeast extract	anhydrous
dsmz_1100	Sodium resazurin	CAS-RN:62758-13-8	0.5		g/L			json	Sodium resazurin	Sodiumresazurin	0	Sodiumresazurin				100.0	0.0	100.0	high	no_hydration	5.0	Sodium resazurin	anhydrous
dsmz_1100	NaHCO3	CHEBI:32139	0.5		ml/L			json	NaHCO3	NaHCO3	0	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHNaO3	100.0	0.0	100.0	high	no_hydration	5.0	NaHCO3	anhydrous
dsmz_1100	Na2-EDTA 2-hydrate							json	Na2-EDTA	Na2-EDTA	2	Na2-EDTA.2H2O				45.98	36.03	82.00999999999999	high	direct_parse		Na2-EDTA	hydrated
dsmz_1100	FeCl2 4-hydrate	CHEBI:30808						json	FeCl2	FeCl2	4	FeCl2.4H2O	CHEBI:30808	iron(2+) chloride	Cl2Fe	126.75	72.06	198.81	high	direct_parse		FeCl2 4-hydrate	anhydrous
dsmz_1100	ZnCl2	CHEBI:49976						json	ZnCl2	ZnCl2	0	ZnCl2	CHEBI:49976	zinc chloride	Cl2Zn	100.0	0.0	100.0	high	no_hydration		ZnCl2	anhydrous
dsmz_1100	MnCl2 4-hydrate	CHEBI:7773						json	MnCl2	MnCl2	4	MnCl2.4H2O	CHEBI:7773	manganese(2+) chloride	Cl2Mn	125.84	72.06	197.9	high	direct_parse		MnCl2 4-hydrate	anhydrous
dsmz_1100	H3BO3	CHEBI:33118						json	H3BO3	H3BO3	0	H3BO3	CHEBI:33118	boric acid	BH3O3	100.0	0.0	100.0	high	no_hydration		H3BO3	anhydrous
dsmz_1100	CoCl2 6-hydrate	CHEBI:35696						json	CoCl2	CoCl2	6	CoCl2.6H2O	CHEBI:35696	cobalt(2+) chloride	Cl2Co	129.84	108.09	237.93	high	direct_parse		CoCl2 6-hydrate	anhydrous
dsmz_1100	CuCl2 2-hydrate	CHEBI:49553						json	CuCl2	CuCl2	2	CuCl2.2H2O	CHEBI:49553	copper(2+) chloride	Cl2Cu	134.45	36.03	170.48	high	direct_parse		CuCl2 2-hydrate	anhydrous
dsmz_1100	NiCl2 6-hydrate	CHEBI:34887						json	NiCl2	NiCl2	6	NiCl2.6H2O	CHEBI:34887	nickel(2+) chloride	Cl2Ni	129.6	108.09	237.69	high	direct_parse		NiCl2 6-hydrate	anhydrous
dsmz_1100	Na2MoO4 2-hydrate	CHEBI:75215						json	Na2MoO4	Na2MoO4	2	Na2MoO4.2H2O	CHEBI:75215	sodium molybdate	MoNa2O4	205.92	36.03	241.95	high	direct_parse		Na2MoO4 2-hydrate	anhydrous
dsmz_1100	NaOH	CHEBI:32145						json	NaOH	NaOH	0	NaOH	CHEBI:32145			100.0	0.0	100.0	high	no_hydration		NaOH	anhydrous
dsmz_1100	Na2SeO3 5-hydrate	CHEBI:48843						json	Na2SeO3	Na2SeO3	5	Na2SeO3.5H2O	CHEBI:48843	sodium selenite	Na2O3Se	172.94	90.075	263.015	high	direct_parse		Na2SeO3 5-hydrate	anhydrous
dsmz_1100	Na2WO4 2-hydrate	CHEBI:77885						json	Na2WO4	Na2WO4	2	Na2WO4.2H2O	CHEBI:77885	sodium tungstate	Na2O4W	293.82	36.03	329.85	high	direct_parse		Na2WO4 2-hydrate	anhydrous
dsmz_1100	Na2S 9-hydrate	CHEBI:75769						json	Na2S	Na2S	9	Na2S.9H2O	CHEBI:75769	sodium sulfide	Na2S	78.05	162.135	240.185	high	direct_parse		Na2S 9-hydrate	anhydrous
dsmz_1303	Agar if required		3.7		g/L			json	Agar if required	Agarifrequired	0	Agarifrequired				100.0	0.0	100.0	high	no_hydration	37.0	Agar if required	anhydrous
dsmz_1303	NaCl	CHEBI:26710	5.0		g/L			json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration	85.557837	NaCl	anhydrous
dsmz_1303	KCl	CHEBI:32588	16.0		g/L			json	KCl	KCl	0	KCl	CHEBI:32588	potassium chloride	ClK	74.55	0.0	74.55	high	no_hydration	214.62106	KCl	anhydrous
dsmz_1303	CaCl2 2-hydrate	CHEBI:3312	250.0		ml/L			json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse	2500.0	CaCl2 2-hydrate	anhydrous
dsmz_1303	MgCl2 6-hydrate	CHEBI:6636	21.1		g/L			json	MgCl2	MgCl2	6	MgCl2.6H2O	CHEBI:6636	magnesium chloride	Cl2Mg	95.21	108.09	203.3	high	direct_parse	211.0	MgCl2 6-hydrate	anhydrous
dsmz_1303	NaHCO3	CHEBI:32139	0.58		g/L			json	NaHCO3	NaHCO3	0	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHNaO3	100.0	0.0	100.0	high	no_hydration	5.8	NaHCO3	anhydrous
dsmz_1303	MgSO4 7-hydrate	CHEBI:32599	1.2		g/L			json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse	12.0	MgSO4 7-hydrate	anhydrous
dsmz_924	NaCl	CHEBI:26710	10.0		g/L			json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration	171.115674	NaCl	anhydrous
dsmz_924	MgCl2 6-hydrate	CHEBI:6636	1.0		g/L			json	MgCl2	MgCl2	6	MgCl2.6H2O	CHEBI:6636	magnesium chloride	Cl2Mg	95.21	108.09	203.3	high	direct_parse	10.0	MgCl2 6-hydrate	anhydrous
dsmz_924	KCl	CHEBI:32588	0.5		g/L			json	KCl	KCl	0	KCl	CHEBI:32588	potassium chloride	ClK	74.55	0.0	74.55	high	no_hydration	6.706908	KCl	anhydrous
dsmz_924	CaCl2 2-hydrate	CHEBI:3312	0.4		g/L			json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse	4.0	CaCl2 2-hydrate	anhydrous
dsmz_924	K2HPO4	CHEBI:131527	0.4		g/L			json	K2HPO4	K2HPO4	0	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HK2O4P	100.0	0.0	100.0	high	no_hydration	4.0	K2HPO4	anhydrous
dsmz_924	NH4Cl	CHEBI:31206	1.0		g/L			json	NH4Cl	NH4Cl	0	NH4Cl	CHEBI:31206	ammonium chloride	ClH4N	53.49	0.0	53.49	high	no_hydration	18.695083	NH4Cl	anhydrous
dsmz_924	Modified Wolin's mineral solution	solution:241	10.0		ml/L			json	Modified Wolin's mineral solution	ModifiedWolin'smineralsolution	0	ModifiedWolin'smineralsolution				100.0	0.0	100.0	high	no_hydration	100.0	Modified Wolin's mineral solution	anhydrous
dsmz_924	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	20.0	Yeast extract	anhydrous
dsmz_924	Trypticase peptone		2.0		g/L			json	Trypticase peptone	Trypticasepeptone	0	Trypticasepeptone				100.0	0.0	100.0	high	no_hydration	20.0	Trypticase peptone	anhydrous
dsmz_924	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json	Sodium resazurin	Sodiumresazurin	0	Sodiumresazurin				100.0	0.0	100.0	high	no_hydration	5.0	Sodium resazurin	anhydrous
dsmz_924	NaHCO3	CHEBI:32139	4.0		g/L			json	NaHCO3	NaHCO3	0	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHNaO3	100.0	0.0	100.0	high	no_hydration	40.0	NaHCO3	anhydrous
dsmz_924	Na-acetate	CHEBI:88550	1.6		g/L			json	Na-acetate	Na-acetate	0	Na-acetate	CHEBI:88550	sodium acetate	C2H3NaO2	100.0	0.0	100.0	high	no_hydration	16.0	Na-acetate	anhydrous
dsmz_924	L-Cysteine HCl x H2O	CHEBI:91247	6.8		g/L			json	L-Cysteine HCl	L-Cysteine HCl	1	L-Cysteine HCl.1H2O	CHEBI:91247	L-cysteine hydrochloride	C3H8ClNO2S	36.458000000000006	18.015	54.473000000000006	high	direct_parse	68.0	L-Cysteine HCl	hydrated
dsmz_924	Na2S 9-hydrate	CHEBI:75769	1.0		ml/L			json	Na2S	Na2S	9	Na2S.9H2O	CHEBI:75769	sodium sulfide	Na2S	78.05	162.135	240.185	high	direct_parse	10.0	Na2S 9-hydrate	anhydrous
dsmz_924	Nitrilotriacetic acid	CHEBI:44557						json	Nitrilotriacetic acid	Nitrilotriaceticacid	0	Nitrilotriaceticacid	CHEBI:44557	nitrilotriacetic acid	C6H9NO6	100.0	0.0	100.0	high	no_hydration		Nitrilotriacetic acid	anhydrous
dsmz_924	MgSO4 7-hydrate	CHEBI:32599						json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse		MgSO4 7-hydrate	anhydrous
dsmz_924	MnSO4 x H2O	CHEBI:75211						json	MnSO4	MnSO4	1	MnSO4.1H2O	CHEBI:75211	manganese(2+) sulfate	MnO4S	151.0	18.015	169.015	high	direct_parse		MnSO4	hydrated
dsmz_924	FeSO4 7-hydrate	CHEBI:75832						json	FeSO4	FeSO4	7	FeSO4.7H2O	CHEBI:75832	iron(2+) sulfate	FeO4S	151.91	126.105	278.015	high	direct_parse		FeSO4 7-hydrate	anhydrous
dsmz_924	CoSO4 7-hydrate	CHEBI:53470						json	CoSO4	CoSO4	7	CoSO4.7H2O	CHEBI:53470	cobalt(2+) sulfate	CoO4S	154.99	126.105	281.095	high	direct_parse		CoSO4 7-hydrate	anhydrous
dsmz_924	ZnSO4 7-hydrate	CHEBI:35176						json	ZnSO4	ZnSO4	7	ZnSO4.7H2O	CHEBI:35176	zinc sulfate	O4SZn	161.47	126.105	287.575	high	direct_parse		ZnSO4 7-hydrate	anhydrous
dsmz_924	CuSO4 5-hydrate	CHEBI:23414						json	CuSO4	CuSO4	5	CuSO4.5H2O	CHEBI:23414	copper(2+) sulfate	CuO4S	159.61	90.075	249.685	high	direct_parse		CuSO4 5-hydrate	anhydrous
dsmz_924	H3BO3	CHEBI:33118						json	H3BO3	H3BO3	0	H3BO3	CHEBI:33118	boric acid	BH3O3	100.0	0.0	100.0	high	no_hydration		H3BO3	anhydrous
dsmz_924	Na2MoO4 2-hydrate	CHEBI:75215						json	Na2MoO4	Na2MoO4	2	Na2MoO4.2H2O	CHEBI:75215	sodium molybdate	MoNa2O4	205.92	36.03	241.95	high	direct_parse		Na2MoO4 2-hydrate	anhydrous
dsmz_924	NiCl2 6-hydrate	CHEBI:34887						json	NiCl2	NiCl2	6	NiCl2.6H2O	CHEBI:34887	nickel(2+) chloride	Cl2Ni	129.6	108.09	237.69	high	direct_parse		NiCl2 6-hydrate	anhydrous
dsmz_924	Na2SeO3 5-hydrate	CHEBI:48843						json	Na2SeO3	Na2SeO3	5	Na2SeO3.5H2O	CHEBI:48843	sodium selenite	Na2O3Se	172.94	90.075	263.015	high	direct_parse		Na2SeO3 5-hydrate	anhydrous
dsmz_924	Na2WO4 2-hydrate	CHEBI:77885						json	Na2WO4	Na2WO4	2	Na2WO4.2H2O	CHEBI:77885	sodium tungstate	Na2O4W	293.82	36.03	329.85	high	direct_parse		Na2WO4 2-hydrate	anhydrous
dsmz_924	Biotin	CHEBI:15956						json	Biotin	Biotin	0	Biotin	CHEBI:15956	biotin	C10H16N2O3S	100.0	0.0	100.0	high	no_hydration		Biotin	anhydrous
dsmz_924	Folic acid	CHEBI:27470						json	Folic acid	Folicacid	0	Folicacid	CHEBI:27470	folic acid	C19H19N7O6	100.0	0.0	100.0	high	no_hydration		Folic acid	anhydrous
dsmz_924	Pyridoxine hydrochloride	CHEBI:30961						json	Pyridoxine hydrochloride	Pyridoxinehydrochloride	0	Pyridoxinehydrochloride	CHEBI:30961	pyridoxine hydrochloride	C8H12ClNO3	100.0	0.0	100.0	high	no_hydration		Pyridoxine hydrochloride	anhydrous
dsmz_924	Thiamine HCl	CHEBI:49105						json	Thiamine HCl	ThiamineHCl	0	ThiamineHCl	CHEBI:49105	thiamine hydrochloride	C12H18Cl2N4OS	100.0	0.0	100.0	high	no_hydration		Thiamine HCl	anhydrous
dsmz_924	Nicotinic acid	CHEBI:15940						json	Nicotinic acid	Nicotinicacid	0	Nicotinicacid	CHEBI:15940	nicotinic acid	C6H5NO2	100.0	0.0	100.0	high	no_hydration		Nicotinic acid	anhydrous
dsmz_924	p-Aminobenzoic acid	CHEBI:30753						json	p-Aminobenzoic acid	p-Aminobenzoicacid	0	p-Aminobenzoicacid	CHEBI:30753	4-aminobenzoic acid	C7H7NO2	100.0	0.0	100.0	high	no_hydration		p-Aminobenzoic acid	anhydrous
dsmz_924	(DL)-alpha-Lipoic acid	CHEBI:43796						json	(DL)-alpha-Lipoic acid	(DL)-alpha-Lipoicacid	0	(DL)-alpha-Lipoicacid	CHEBI:43796	alpha-lipoic acid	C8H14O2S2	100.0	0.0	100.0	high	no_hydration		(DL)-alpha-Lipoic acid	anhydrous
ccap_PM	Yeast extract	CAS-RN:8013-01-2						json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration		Yeast extract	anhydrous
ccap_PM	Tryptone	CAS-RN:84843-69-6						json	Tryptone	Tryptone	0	Tryptone				100.0	0.0	100.0	high	no_hydration		Tryptone	anhydrous
dsmz_1506	MgSO4 7-hydrate	CHEBI:32599	20.0		g/L			json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse	200.0	MgSO4 7-hydrate	anhydrous
dsmz_1506	KCl	CHEBI:32588	2.0		g/L			json	KCl	KCl	0	KCl	CHEBI:32588	potassium chloride	ClK	74.55	0.0	74.55	high	no_hydration	26.827632	KCl	anhydrous
dsmz_1506	Yeast extract	CAS-RN:8013-01-2	10.0		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	100.0	Yeast extract	anhydrous
dsmz_1506	Tryptone	CAS-RN:84843-69-6	5.0		g/L			json	Tryptone	Tryptone	0	Tryptone				100.0	0.0	100.0	high	no_hydration	50.0	Tryptone	anhydrous
dsmz_1506	Casein hydrolysate		3.0		g/L			json	Casein hydrolysate	Caseinhydrolysate	0	Caseinhydrolysate				100.0	0.0	100.0	high	no_hydration	30.0	Casein hydrolysate	anhydrous
dsmz_1538	KH2PO4	CHEBI:63036	0.2		g/L			json	KH2PO4	KH2PO4	0	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	H2KO4P	136.09	0.0	136.09	high	no_hydration	1.469616	KH2PO4	anhydrous
dsmz_1538	NH4Cl	CHEBI:31206	0.25		g/L			json	NH4Cl	NH4Cl	0	NH4Cl	CHEBI:31206	ammonium chloride	ClH4N	53.49	0.0	53.49	high	no_hydration	4.673771	NH4Cl	anhydrous
dsmz_1538	NaCl	CHEBI:26710	1.0		g/L			json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration	17.111567	NaCl	anhydrous
dsmz_1538	MgCl2 6-hydrate	CHEBI:6636	0.4		g/L			json	MgCl2	MgCl2	6	MgCl2.6H2O	CHEBI:6636	magnesium chloride	Cl2Mg	95.21	108.09	203.3	high	direct_parse	4.0	MgCl2 6-hydrate	anhydrous
dsmz_1538	KCl	CHEBI:32588	0.5		g/L			json	KCl	KCl	0	KCl	CHEBI:32588	potassium chloride	ClK	74.55	0.0	74.55	high	no_hydration	6.706908	KCl	anhydrous
dsmz_1538	CaCl2 2-hydrate	CHEBI:3312	0.15		g/L			json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse	1.5	CaCl2 2-hydrate	anhydrous
dsmz_1538	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	10.0	Yeast extract	anhydrous
dsmz_1538	NaHCO3	CHEBI:32139	10.0		g/L			json	NaHCO3	NaHCO3	0	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHNaO3	100.0	0.0	100.0	high	no_hydration	100.0	NaHCO3	anhydrous
dsmz_1538	Na2S 9-hydrate	CHEBI:75769	2.52		g/L			json	Na2S	Na2S	9	Na2S.9H2O	CHEBI:75769	sodium sulfide	Na2S	78.05	162.135	240.185	high	direct_parse	25.2	Na2S 9-hydrate	anhydrous
dsmz_1538	Vitamin solution	solution:6241	0.36		g/L			json	Vitamin solution	Vitaminsolution	0	Vitaminsolution				100.0	0.0	100.0	high	no_hydration	3.6	Vitamin solution	anhydrous
dsmz_1538	Selenite-tungstate solution	ingredient:88	1.0		ml/L			json	Selenite-tungstate solution	Selenite-tungstatesolution	0	Selenite-tungstatesolution				100.0	0.0	100.0	high	no_hydration	10.0	Selenite-tungstate solution	anhydrous
dsmz_1538	FeCl2 4-hydrate	CHEBI:30808	1.0		ml/L			json	FeCl2	FeCl2	4	FeCl2.4H2O	CHEBI:30808	iron(2+) chloride	Cl2Fe	126.75	72.06	198.81	high	direct_parse	10.0	FeCl2 4-hydrate	anhydrous
dsmz_1538	ZnCl2	CHEBI:49976	1.0		ml/L			json	ZnCl2	ZnCl2	0	ZnCl2	CHEBI:49976	zinc chloride	Cl2Zn	100.0	0.0	100.0	high	no_hydration	10.0	ZnCl2	anhydrous
dsmz_1538	MnCl2 4-hydrate	CHEBI:7773	10.0		ml/L			json	MnCl2	MnCl2	4	MnCl2.4H2O	CHEBI:7773	manganese(2+) chloride	Cl2Mn	125.84	72.06	197.9	high	direct_parse	100.0	MnCl2 4-hydrate	anhydrous
dsmz_1538	H3BO3	CHEBI:33118	1.5		g/L			json	H3BO3	H3BO3	0	H3BO3	CHEBI:33118	boric acid	BH3O3	100.0	0.0	100.0	high	no_hydration	15.0	H3BO3	anhydrous
dsmz_1538	CoCl2 6-hydrate	CHEBI:35696	70.0		mg/L			json	CoCl2	CoCl2	6	CoCl2.6H2O	CHEBI:35696	cobalt(2+) chloride	Cl2Co	129.84	108.09	237.93	high	direct_parse	700.0	CoCl2 6-hydrate	anhydrous
dsmz_1538	CuCl2 2-hydrate	CHEBI:49553	100.0		mg/L			json	CuCl2	CuCl2	2	CuCl2.2H2O	CHEBI:49553	copper(2+) chloride	Cl2Cu	134.45	36.03	170.48	high	direct_parse	1000.0	CuCl2 2-hydrate	anhydrous
dsmz_1538	NiCl2 6-hydrate	CHEBI:34887	6.0		mg/L			json	NiCl2	NiCl2	6	NiCl2.6H2O	CHEBI:34887	nickel(2+) chloride	Cl2Ni	129.6	108.09	237.69	high	direct_parse	60.0	NiCl2 6-hydrate	anhydrous
dsmz_1538	Na2MoO4 2-hydrate	CHEBI:75215	190.0		mg/L			json	Na2MoO4	Na2MoO4	2	Na2MoO4.2H2O	CHEBI:75215	sodium molybdate	MoNa2O4	205.92	36.03	241.95	high	direct_parse	1900.0	Na2MoO4 2-hydrate	anhydrous
dsmz_1538	HCl	CHEBI:17883	7.7		M			json	HCl	HCl	0	HCl	CHEBI:17883			100.0	0.0	100.0	high	no_hydration	77.0	HCl	anhydrous
dsmz_1538	Biotin	CHEBI:15956						json	Biotin	Biotin	0	Biotin	CHEBI:15956	biotin	C10H16N2O3S	100.0	0.0	100.0	high	no_hydration		Biotin	anhydrous
dsmz_1538	p-Aminobenzoic acid	CHEBI:30753						json	p-Aminobenzoic acid	p-Aminobenzoicacid	0	p-Aminobenzoicacid	CHEBI:30753	4-aminobenzoic acid	C7H7NO2	100.0	0.0	100.0	high	no_hydration		p-Aminobenzoic acid	anhydrous
dsmz_1538	Thiamine-HCl 2-hydrate							json	Thiamine-HCl	Thiamine-HCl	2	Thiamine-HCl.2H2O				36.458000000000006	36.03	72.488	high	direct_parse		Thiamine-HCl	hydrated
